,Datetime,Tweet Id,Text,Username,tokens,pos_tokens,Party
397,2022-03-31 09:09:16+00:00,1.51e+18,"This bourgeois-friendly intention of the BJP have destroy the middle class by create a deep gulf between the rich and poor in India.

Today, on the instruction of AICC, pay tribute to inflation by hold a sit-in in the home area Severhi. 2/2",AjayLalluINC,"['This', 'bourgeois-friendly', 'intention', 'of', 'the', 'BJP', 'have', 'destroy', 'the', 'middle', 'class', 'by', 'create', 'a', 'deep', 'gulf', 'between', 'the', 'rich', 'and', 'poor', 'in', 'India.\n\nToday,', 'on', 'the', 'instruction', 'of', 'AICC,', 'pay', 'tribute', 'to', 'inflation', 'by', 'hold', 'a', 'sit-in', 'in', 'the', 'home', 'area', 'Severhi.', '2/2']","[['This', 'n'], ['bourgeois-friendly', 'a'], ['intention', 'n'], ['of', 'n'], ['the', 'n'], ['BJP', 'n'], ['has', 'v'], ['destroyed', 'v'], ['the', 'n'], ['middle', 'a'], ['class', 'n'], ['by', 'n'], ['creating', 'v'], ['a', 'n'], ['deep', 'a'], ['gulf', 'n'], ['between', 'n'], ['the', 'n'], ['rich', 'a'], ['and', 'n'], ['poor', 'a'], ['in', 'n'], ['India.\n\nToday,', 'n'], ['on', 'n'], ['the', 'n'], ['instructions', 'n'], ['of', 'n'], ['AICC,', 'n'], ['paid', 'v'], ['tribute', 'n'], ['to', 'n'], ['inflation', 'n'], ['by', 'n'], ['holding', 'v'], ['a', 'n'], ['sit-in', 'n'], ['in', 'n'], ['the', 'n'], ['home', 'n'], ['area', 'n'], ['Severhi.', 'n'], ['2/2', 'n']]",INC
398,2022-03-31 09:08:39+00:00,1.51e+18,"The BJP government start a different practice. Before the elections, the price of other food item include diesel-petrol-cooking gas remain stable and immediately after the election the game of loot the public starts.

""Public sentiment"" be miss in democracy, only 'capitalist profit' be left

#MehangaiMuktBharat",AjayLalluINC,"['The', 'BJP', 'government', 'start', 'a', 'different', 'practice.', 'Before', 'the', 'elections,', 'the', 'price', 'of', 'other', 'food', 'item', 'include', 'diesel-petrol-cooking', 'gas', 'remain', 'stable', 'and', 'immediately', 'after', 'the', 'election', 'the', 'game', 'of', 'loot', 'the', 'public', 'starts.\n\n""Public', 'sentiment""', 'be', 'miss', 'in', 'democracy,', 'only', ""'capitalist"", ""profit'"", 'be', 'left\n\n#MehangaiMuktBharat']","[['The', 'n'], ['BJP', 'n'], ['government', 'n'], ['started', 'v'], ['a', 'n'], ['different', 'a'], ['practice.', 'n'], ['Before', 'n'], ['the', 'n'], ['elections,', 'n'], ['the', 'n'], ['prices', 'n'], ['of', 'n'], ['other', 'a'], ['food', 'n'], ['items', 'n'], ['including', 'v'], ['diesel-petrol-cooking', 'n'], ['gas', 'n'], ['remain', 'v'], ['stable', 'a'], ['and', 'n'], ['immediately', 'r'], ['after', 'n'], ['the', 'n'], ['elections', 'n'], ['the', 'n'], ['game', 'n'], ['of', 'n'], ['looting', 'v'], ['the', 'n'], ['public', 'a'], ['starts.\n\n""Public', 'a'], ['sentiment""', 'n'], ['is', 'v'], ['missing', 'v'], ['in', 'n'], ['democracy,', 'n'], ['only', 'r'], [""'capitalist"", 'a'], [""profit'"", 'n'], ['is', 'v'], ['left\n\n#MehangaiMuktBharat', 'a']]",INC
399,2022-03-31 08:09:17+00:00,1.51e+18,"Shame on BJP government
You reduce inflation",AjayLalluINC,"['Shame', 'on', 'BJP', 'government\nYou', 'reduce', 'inflation']","[['Shame', 'n'], ['on', 'n'], ['BJP', 'n'], ['government\nYou', 'n'], ['reduce', 'v'], ['inflation', 'n']]",INC
400,2022-03-31 08:08:17+00:00,1.51e+18,"high inflation hit
Leave the throne BJP government

Dharna Demonstration, Severhi",AjayLalluINC,"['high', 'inflation', 'hit\nLeave', 'the', 'throne', 'BJP', 'government\n\nDharna', 'Demonstration,', 'Severhi']","[['high', 'a'], ['inflation', 'n'], ['hit\nLeave', 'v'], ['the', 'n'], ['throne', 'n'], ['BJP', 'n'], ['government\n\nDharna', 'n'], ['Demonstration,', 'n'], ['Severhi', 'n']]",INC
401,2022-03-31 07:07:57+00:00,1.51e+18,"Effect of inflation
public outcry
for capitalist friends
BJP government looting

Demonstration with Congress worker in Severhi against inflation.",AjayLalluINC,"['Effect', 'of', 'inflation\npublic', 'outcry\nfor', 'capitalist', 'friends\nBJP', 'government', 'looting\n\nDemonstration', 'with', 'Congress', 'worker', 'in', 'Severhi', 'against', 'inflation.']","[['Effect', 'n'], ['of', 'n'], ['inflation\npublic', 'a'], ['outcry\nfor', 'a'], ['capitalist', 'n'], ['friends\nBJP', 'a'], ['government', 'n'], ['looting\n\nDemonstration', 'n'], ['with', 'n'], ['Congress', 'n'], ['workers', 'n'], ['in', 'n'], ['Severhi', 'n'], ['against', 'n'], ['inflation.', 'n']]",INC
402,2022-03-31 04:00:42+00:00,1.51e+18,"Bhola Kushwaha, a resident of Ghaghwa Jagdish, be no more. This morning pay tribute by join the last journey.",AjayLalluINC,"['Bhola', 'Kushwaha,', 'a', 'resident', 'of', 'Ghaghwa', 'Jagdish,', 'be', 'no', 'more.', 'This', 'morning', 'pay', 'tribute', 'by', 'join', 'the', 'last', 'journey.']","[['Bhola', 'n'], ['Kushwaha,', 'n'], ['a', 'n'], ['resident', 'n'], ['of', 'n'], ['Ghaghwa', 'n'], ['Jagdish,', 'n'], ['is', 'v'], ['no', 'n'], ['more.', 'n'], ['This', 'n'], ['morning', 'n'], ['paid', 'v'], ['tribute', 'n'], ['by', 'n'], ['joining', 'v'], ['the', 'n'], ['last', 'a'], ['journey.', 'n']]",INC
403,2022-03-30 09:19:08+00:00,1.51e+18,He discuss the strength of the organization after meet with Congress worker and office bearer of Pathardeva Vidhan Sabha of Deoria district.,AjayLalluINC,"['He', 'discuss', 'the', 'strength', 'of', 'the', 'organization', 'after', 'meet', 'with', 'Congress', 'worker', 'and', 'office', 'bearer', 'of', 'Pathardeva', 'Vidhan', 'Sabha', 'of', 'Deoria', 'district.']","[['He', 'n'], ['discussed', 'v'], ['the', 'n'], ['strength', 'n'], ['of', 'n'], ['the', 'n'], ['organization', 'n'], ['after', 'n'], ['meeting', 'v'], ['with', 'n'], ['Congress', 'n'], ['workers', 'n'], ['and', 'n'], ['office', 'n'], ['bearers', 'n'], ['of', 'n'], ['Pathardeva', 'n'], ['Vidhan', 'n'], ['Sabha', 'n'], ['of', 'n'], ['Deoria', 'n'], ['district.', 'n']]",INC
404,2022-03-30 04:11:09+00:00,1.51e+18,"A dedicated worker of Congress party, Gandhian Shri Gulab Sonkar be no more. His passing be an irreparable loss to the Congress party. I express my condolence to the families. May God give him a place at his feet.",AjayLalluINC,"['A', 'dedicated', 'worker', 'of', 'Congress', 'party,', 'Gandhian', 'Shri', 'Gulab', 'Sonkar', 'be', 'no', 'more.', 'His', 'passing', 'be', 'an', 'irreparable', 'loss', 'to', 'the', 'Congress', 'party.', 'I', 'express', 'my', 'condolence', 'to', 'the', 'families.', 'May', 'God', 'give', 'him', 'a', 'place', 'at', 'his', 'feet.']","[['A', 'n'], ['dedicated', 'a'], ['worker', 'n'], ['of', 'n'], ['Congress', 'n'], ['party,', 'n'], ['Gandhian', 'n'], ['Shri', 'n'], ['Gulab', 'n'], ['Sonkar', 'n'], ['is', 'v'], ['no', 'n'], ['more.', 'n'], ['His', 'n'], ['passing', 'n'], ['is', 'v'], ['an', 'n'], ['irreparable', 'a'], ['loss', 'n'], ['to', 'n'], ['the', 'n'], ['Congress', 'n'], ['party.', 'n'], ['I', 'n'], ['express', 'v'], ['my', 'n'], ['condolences', 'n'], ['to', 'n'], ['the', 'n'], ['families.', 'n'], ['May', 'n'], ['God', 'n'], ['give', 'v'], ['him', 'n'], ['a', 'n'], ['place', 'n'], ['at', 'n'], ['his', 'n'], ['feet.', 'n']]",INC
405,2022-03-29 11:22:28+00:00,1.51e+18,"Shivnath Nishad ji, resident of Gauri Shri Ram, work a a cook in primary school Gauri Shri Ram, die in a road accident on the previous day.

Today, by join his last journey, express homage and express consolation.",AjayLalluINC,"['Shivnath', 'Nishad', 'ji,', 'resident', 'of', 'Gauri', 'Shri', 'Ram,', 'work', 'a', 'a', 'cook', 'in', 'primary', 'school', 'Gauri', 'Shri', 'Ram,', 'die', 'in', 'a', 'road', 'accident', 'on', 'the', 'previous', 'day.\n\nToday,', 'by', 'join', 'his', 'last', 'journey,', 'express', 'homage', 'and', 'express', 'consolation.']","[['Shivnath', 'n'], ['Nishad', 'n'], ['ji,', 'n'], ['resident', 'n'], ['of', 'n'], ['Gauri', 'n'], ['Shri', 'n'], ['Ram,', 'n'], ['working', 'v'], ['as', 'n'], ['a', 'n'], ['cook', 'n'], ['in', 'n'], ['primary', 'a'], ['school', 'n'], ['Gauri', 'n'], ['Shri', 'n'], ['Ram,', 'n'], ['died', 'v'], ['in', 'n'], ['a', 'n'], ['road', 'n'], ['accident', 'n'], ['on', 'n'], ['the', 'n'], ['previous', 'a'], ['day.\n\nToday,', 'n'], ['by', 'n'], ['joining', 'v'], ['his', 'n'], ['last', 'a'], ['journey,', 'n'], ['expressed', 'v'], ['homage', 'n'], ['and', 'n'], ['expressed', 'v'], ['consolation.', 'n']]",INC
406,2022-03-29 10:07:07+00:00,1.51e+18,"Due to Kovid, there have be a huge loss to the youth of the entire country. Recruitment do not come, the recruitment which be to come be stopped. There be despair in the youth, there be pain.

There be an appeal to the UP government to ensure relaxation of two year in the age limit in view of the future of the youth. @CMOfficeUP",AjayLalluINC,"['Due', 'to', 'Kovid,', 'there', 'have', 'be', 'a', 'huge', 'loss', 'to', 'the', 'youth', 'of', 'the', 'entire', 'country.', 'Recruitment', 'do', 'not', 'come,', 'the', 'recruitment', 'which', 'be', 'to', 'come', 'be', 'stopped.', 'There', 'be', 'despair', 'in', 'the', 'youth,', 'there', 'be', 'pain.\n\nThere', 'be', 'an', 'appeal', 'to', 'the', 'UP', 'government', 'to', 'ensure', 'relaxation', 'of', 'two', 'year', 'in', 'the', 'age', 'limit', 'in', 'view', 'of', 'the', 'future', 'of', 'the', 'youth.', '@CMOfficeUP']","[['Due', 'a'], ['to', 'n'], ['Kovid,', 'n'], ['there', 'n'], ['has', 'v'], ['been', 'v'], ['a', 'n'], ['huge', 'a'], ['loss', 'n'], ['to', 'n'], ['the', 'n'], ['youth', 'n'], ['of', 'n'], ['the', 'n'], ['entire', 'a'], ['country.', 'n'], ['Recruitment', 'n'], ['did', 'v'], ['not', 'r'], ['come,', 'v'], ['the', 'n'], ['recruitment', 'n'], ['which', 'n'], ['was', 'v'], ['to', 'n'], ['come', 'v'], ['was', 'v'], ['stopped.', 'v'], ['There', 'n'], ['is', 'v'], ['despair', 'n'], ['in', 'n'], ['the', 'n'], ['youth,', 'n'], ['there', 'n'], ['is', 'v'], ['pain.\n\nThere', 'n'], ['is', 'v'], ['an', 'n'], ['appeal', 'n'], ['to', 'n'], ['the', 'n'], ['UP', 'n'], ['government', 'n'], ['to', 'n'], ['ensure', 'v'], ['relaxation', 'n'], ['of', 'n'], ['two', 'n'], ['years', 'n'], ['in', 'n'], ['the', 'n'], ['age', 'n'], ['limit', 'n'], ['in', 'n'], ['view', 'n'], ['of', 'n'], ['the', 'n'], ['future', 'n'], ['of', 'n'], ['the', 'n'], ['youth.', 'n'], ['@CMOfficeUP', 'n']]",INC
407,2022-03-29 09:31:54+00:00,1.51e+18,"Worker Dialogue, Dudahi Block",AjayLalluINC,"['Worker', 'Dialogue,', 'Dudahi', 'Block']","[['Worker', 'n'], ['Dialogue,', 'n'], ['Dudahi', 'n'], ['Block', 'n']]",INC
408,2022-03-28 08:16:55+00:00,1.51e+18,"Worker Dialogue, Tamakuhi Block",AjayLalluINC,"['Worker', 'Dialogue,', 'Tamakuhi', 'Block']","[['Worker', 'n'], ['Dialogue,', 'n'], ['Tamakuhi', 'n'], ['Block', 'n']]",INC
409,2022-03-27 16:14:51+00:00,1.51e+18,"Hearty congratulation and best wish to Smt @aradhanam7000 ji on be appoint the leader of Congress Legislature Party.

Hope you will keep the voice of the people of UP firmly in the house on basic issues.",AjayLalluINC,"['Hearty', 'congratulation', 'and', 'best', 'wish', 'to', 'Smt', '@aradhanam7000', 'ji', 'on', 'be', 'appoint', 'the', 'leader', 'of', 'Congress', 'Legislature', 'Party.\n\nHope', 'you', 'will', 'keep', 'the', 'voice', 'of', 'the', 'people', 'of', 'UP', 'firmly', 'in', 'the', 'house', 'on', 'basic', 'issues.']","[['Hearty', 'n'], ['congratulations', 'n'], ['and', 'n'], ['best', 'a'], ['wishes', 'n'], ['to', 'n'], ['Smt', 'n'], ['@aradhanam7000', 'n'], ['ji', 'n'], ['on', 'n'], ['being', 'v'], ['appointed', 'v'], ['the', 'n'], ['leader', 'n'], ['of', 'n'], ['Congress', 'n'], ['Legislature', 'n'], ['Party.\n\nHope', 'n'], ['you', 'n'], ['will', 'n'], ['keep', 'v'], ['the', 'n'], ['voice', 'n'], ['of', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['UP', 'n'], ['firmly', 'r'], ['in', 'n'], ['the', 'n'], ['house', 'n'], ['on', 'n'], ['basic', 'a'], ['issues.', 'n']]",INC
410,2022-03-27 13:05:53+00:00,1.51e+18,"Lakhs be steal from the house of Sant Yadav ji in Madhopur Khurd of Severhi block. Assured together this afternoon.

There be innumerable incident like this in the law and order situation of Uttar Pradesh.",AjayLalluINC,"['Lakhs', 'be', 'steal', 'from', 'the', 'house', 'of', 'Sant', 'Yadav', 'ji', 'in', 'Madhopur', 'Khurd', 'of', 'Severhi', 'block.', 'Assured', 'together', 'this', 'afternoon.\n\nThere', 'be', 'innumerable', 'incident', 'like', 'this', 'in', 'the', 'law', 'and', 'order', 'situation', 'of', 'Uttar', 'Pradesh.']","[['Lakhs', 'n'], ['were', 'v'], ['stolen', 'v'], ['from', 'n'], ['the', 'n'], ['house', 'n'], ['of', 'n'], ['Sant', 'n'], ['Yadav', 'n'], ['ji', 'n'], ['in', 'n'], ['Madhopur', 'n'], ['Khurd', 'n'], ['of', 'n'], ['Severhi', 'n'], ['block.', 'n'], ['Assured', 'n'], ['together', 'r'], ['this', 'n'], ['afternoon.\n\nThere', 'n'], ['are', 'v'], ['innumerable', 'a'], ['incidents', 'n'], ['like', 'n'], ['this', 'n'], ['in', 'n'], ['the', 'n'], ['law', 'n'], ['and', 'n'], ['order', 'n'], ['situation', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh.', 'n']]",INC
411,2022-03-27 13:01:21+00:00,1.51e+18,"The sister-in-law of Congress worker Upendra Chauhan ji, resident of Saraya Khurd, pass away tragically during childbirth. The baby girl be healthy. Expressed condolence by reach his home today.

May God rest the departed soul at his foot and give courage to the family member to bear this loss.",AjayLalluINC,"['The', 'sister-in-law', 'of', 'Congress', 'worker', 'Upendra', 'Chauhan', 'ji,', 'resident', 'of', 'Saraya', 'Khurd,', 'pass', 'away', 'tragically', 'during', 'childbirth.', 'The', 'baby', 'girl', 'be', 'healthy.', 'Expressed', 'condolence', 'by', 'reach', 'his', 'home', 'today.\n\nMay', 'God', 'rest', 'the', 'departed', 'soul', 'at', 'his', 'foot', 'and', 'give', 'courage', 'to', 'the', 'family', 'member', 'to', 'bear', 'this', 'loss.']","[['The', 'n'], ['sister-in-law', 'n'], ['of', 'n'], ['Congress', 'n'], ['worker', 'n'], ['Upendra', 'n'], ['Chauhan', 'n'], ['ji,', 'n'], ['resident', 'n'], ['of', 'n'], ['Saraya', 'n'], ['Khurd,', 'n'], ['passed', 'v'], ['away', 'r'], ['tragically', 'r'], ['during', 'n'], ['childbirth.', 'v'], ['The', 'n'], ['baby', 'n'], ['girl', 'n'], ['is', 'v'], ['healthy.', 'a'], ['Expressed', 'v'], ['condolences', 'n'], ['by', 'n'], ['reaching', 'v'], ['his', 'n'], ['home', 'n'], ['today.\n\nMay', 'n'], ['God', 'n'], ['rest', 'v'], ['the', 'n'], ['departed', 'a'], ['soul', 'n'], ['at', 'n'], ['his', 'n'], ['feet', 'n'], ['and', 'n'], ['give', 'v'], ['courage', 'n'], ['to', 'n'], ['the', 'n'], ['family', 'n'], ['members', 'n'], ['to', 'n'], ['bear', 'v'], ['this', 'n'], ['loss.', 'n']]",INC
412,2022-03-27 12:45:08+00:00,1.51e+18,"Journalist Rakesh Kharwar, son of Dr Harish Kharwar ji, resident of Salemgarh market, pass away recently.

Paying homage by reach his Brahm Bhoj late in the evening.

#TamkuhiRaj",AjayLalluINC,"['Journalist', 'Rakesh', 'Kharwar,', 'son', 'of', 'Dr', 'Harish', 'Kharwar', 'ji,', 'resident', 'of', 'Salemgarh', 'market,', 'pass', 'away', 'recently.\n\nPaying', 'homage', 'by', 'reach', 'his', 'Brahm', 'Bhoj', 'late', 'in', 'the', 'evening.\n\n#TamkuhiRaj']","[['Journalist', 'n'], ['Rakesh', 'n'], ['Kharwar,', 'n'], ['son', 'n'], ['of', 'n'], ['Dr', 'n'], ['Harish', 'n'], ['Kharwar', 'n'], ['ji,', 'n'], ['resident', 'n'], ['of', 'n'], ['Salemgarh', 'n'], ['market,', 'n'], ['passed', 'v'], ['away', 'r'], ['recently.\n\nPaying', 'v'], ['homage', 'n'], ['by', 'n'], ['reaching', 'v'], ['his', 'n'], ['Brahm', 'n'], ['Bhoj', 'n'], ['late', 'r'], ['in', 'n'], ['the', 'n'], ['evening.\n\n#TamkuhiRaj', 'n']]",INC
413,2022-03-27 10:59:31+00:00,1.51e+18,"Worker Dialogue, Severhi Block",AjayLalluINC,"['Worker', 'Dialogue,', 'Severhi', 'Block']","[['Worker', 'n'], ['Dialogue,', 'n'], ['Severhi', 'n'], ['Block', 'n']]",INC
414,2022-03-27 08:28:40+00:00,1.51e+18,"Worker Dialogue, Severhi Block",AjayLalluINC,"['Worker', 'Dialogue,', 'Severhi', 'Block']","[['Worker', 'n'], ['Dialogue,', 'n'], ['Severhi', 'n'], ['Block', 'n']]",INC
415,2022-03-26 08:52:51+00:00,1.51e+18,"The railway gate of Sumhi Mohan Singh village of district Kushinagar be be forcibly close by the railway official on the basis of RPF.

Communication be on with the official on the spot. Our demand be that there should be a way for the movement of the villagers. @RailMinIndia @PiyushGoyal @nerailwaygkp",AjayLalluINC,"['The', 'railway', 'gate', 'of', 'Sumhi', 'Mohan', 'Singh', 'village', 'of', 'district', 'Kushinagar', 'be', 'be', 'forcibly', 'close', 'by', 'the', 'railway', 'official', 'on', 'the', 'basis', 'of', 'RPF.\n\nCommunication', 'be', 'on', 'with', 'the', 'official', 'on', 'the', 'spot.', 'Our', 'demand', 'be', 'that', 'there', 'should', 'be', 'a', 'way', 'for', 'the', 'movement', 'of', 'the', 'villagers.', '@RailMinIndia', '@PiyushGoyal', '@nerailwaygkp']","[['The', 'n'], ['railway', 'n'], ['gates', 'n'], ['of', 'n'], ['Sumhi', 'n'], ['Mohan', 'n'], ['Singh', 'n'], ['village', 'n'], ['of', 'n'], ['district', 'n'], ['Kushinagar', 'n'], ['are', 'v'], ['being', 'v'], ['forcibly', 'r'], ['closed', 'v'], ['by', 'n'], ['the', 'n'], ['railway', 'n'], ['officials', 'n'], ['on', 'n'], ['the', 'n'], ['basis', 'n'], ['of', 'n'], ['RPF.\n\nCommunication', 'n'], ['is', 'v'], ['on', 'n'], ['with', 'n'], ['the', 'n'], ['officials', 'n'], ['on', 'n'], ['the', 'n'], ['spot.', 'a'], ['Our', 'n'], ['demand', 'n'], ['is', 'v'], ['that', 'n'], ['there', 'n'], ['should', 'n'], ['be', 'v'], ['a', 'n'], ['way', 'n'], ['for', 'n'], ['the', 'n'], ['movement', 'n'], ['of', 'n'], ['the', 'n'], ['villagers.', 'n'], ['@RailMinIndia', 'n'], ['@PiyushGoyal', 'n'], ['@nerailwaygkp', 'n']]",INC
416,2022-03-25 10:40:51+00:00,1.51e+18,"Worker Dialogue, Tamakuhi Block",AjayLalluINC,"['Worker', 'Dialogue,', 'Tamakuhi', 'Block']","[['Worker', 'n'], ['Dialogue,', 'n'], ['Tamakuhi', 'n'], ['Block', 'n']]",INC
417,2022-03-25 07:37:48+00:00,1.51e+18,"Worker Dialogue, Tamakuhi Block",AjayLalluINC,"['Worker', 'Dialogue,', 'Tamakuhi', 'Block']","[['Worker', 'n'], ['Dialogue,', 'n'], ['Tamakuhi', 'n'], ['Block', 'n']]",INC
418,2022-03-24 07:44:42+00:00,1.51e+18,"who be responsible? If action have be take in the matter during that time, then such incident would not have be repeated. The government should take immediate action otherwise we will be force to make a mass movement. 2/2",AjayLalluINC,"['who', 'be', 'responsible?', 'If', 'action', 'have', 'be', 'take', 'in', 'the', 'matter', 'during', 'that', 'time,', 'then', 'such', 'incident', 'would', 'not', 'have', 'be', 'repeated.', 'The', 'government', 'should', 'take', 'immediate', 'action', 'otherwise', 'we', 'will', 'be', 'force', 'to', 'make', 'a', 'mass', 'movement.', '2/2']","[['who', 'n'], ['is', 'v'], ['responsible?', 'a'], ['If', 'n'], ['action', 'n'], ['had', 'v'], ['been', 'v'], ['taken', 'v'], ['in', 'n'], ['the', 'n'], ['matter', 'n'], ['during', 'n'], ['that', 'n'], ['time,', 'n'], ['then', 'r'], ['such', 'a'], ['incidents', 'n'], ['would', 'n'], ['not', 'r'], ['have', 'v'], ['been', 'v'], ['repeated.', 'v'], ['The', 'n'], ['government', 'n'], ['should', 'n'], ['take', 'v'], ['immediate', 'a'], ['action', 'n'], ['otherwise', 'n'], ['we', 'n'], ['will', 'n'], ['be', 'v'], ['forced', 'v'], ['to', 'n'], ['make', 'v'], ['a', 'n'], ['mass', 'n'], ['movement.', 'n'], ['2/2', 'n']]",INC
419,2022-03-24 07:43:42+00:00,1.51e+18,"On the previous day, 4 child die in Kushinagar after consume poisonous toffee. Expressed condolence to the bereave family member this afternoon.

A year and a half ago, 3 child die in a mysterious way, but the administration cover the whole matter. No action be taken. 1/2",AjayLalluINC,"['On', 'the', 'previous', 'day,', '4', 'child', 'die', 'in', 'Kushinagar', 'after', 'consume', 'poisonous', 'toffee.', 'Expressed', 'condolence', 'to', 'the', 'bereave', 'family', 'member', 'this', 'afternoon.\n\nA', 'year', 'and', 'a', 'half', 'ago,', '3', 'child', 'die', 'in', 'a', 'mysterious', 'way,', 'but', 'the', 'administration', 'cover', 'the', 'whole', 'matter.', 'No', 'action', 'be', 'taken.', '1/2']","[['On', 'n'], ['the', 'n'], ['previous', 'a'], ['day,', 'n'], ['4', 'n'], ['children', 'n'], ['died', 'v'], ['in', 'n'], ['Kushinagar', 'n'], ['after', 'n'], ['consuming', 'v'], ['poisonous', 'a'], ['toffee.', 'n'], ['Expressed', 'v'], ['condolences', 'n'], ['to', 'n'], ['the', 'n'], ['bereaved', 'v'], ['family', 'n'], ['members', 'n'], ['this', 'n'], ['afternoon.\n\nA', 'a'], ['year', 'n'], ['and', 'n'], ['a', 'n'], ['half', 'a'], ['ago,', 'n'], ['3', 'n'], ['children', 'n'], ['died', 'v'], ['in', 'n'], ['a', 'n'], ['mysterious', 'a'], ['way,', 'n'], ['but', 'n'], ['the', 'n'], ['administration', 'n'], ['covered', 'v'], ['the', 'n'], ['whole', 'a'], ['matter.', 'n'], ['No', 'n'], ['action', 'n'], ['was', 'v'], ['taken.', 'a'], ['1/2', 'n']]",INC
420,2022-03-24 04:31:59+00:00,1.51e+18,"UP Board 10th and 12th class exam have start from today.

My best wish to all the students. I wish you a bright future.",AjayLalluINC,"['UP', 'Board', '10th', 'and', '12th', 'class', 'exam', 'have', 'start', 'from', 'today.\n\nMy', 'best', 'wish', 'to', 'all', 'the', 'students.', 'I', 'wish', 'you', 'a', 'bright', 'future.']","[['UP', 'n'], ['Board', 'n'], ['10th', 'n'], ['and', 'n'], ['12th', 'n'], ['class', 'n'], ['exams', 'n'], ['have', 'v'], ['started', 'v'], ['from', 'n'], ['today.\n\nMy', 'n'], ['best', 'r'], ['wishes', 'n'], ['to', 'n'], ['all', 'n'], ['the', 'n'], ['students.', 'n'], ['I', 'n'], ['wish', 'v'], ['you', 'n'], ['a', 'n'], ['bright', 'a'], ['future.', 'n']]",INC
421,2022-03-23 16:47:50+00:00,1.51e+18,"Manju wife Nagendra Goswami, Chintu son Uddhav Goswami and Rohit son Nagendra Goswami, resident of Saraya Khurd, die in a road accident in Labania. After the information reach the house of the victim and tie the consolation. May God give peace to the departed souls.

Peace",AjayLalluINC,"['Manju', 'wife', 'Nagendra', 'Goswami,', 'Chintu', 'son', 'Uddhav', 'Goswami', 'and', 'Rohit', 'son', 'Nagendra', 'Goswami,', 'resident', 'of', 'Saraya', 'Khurd,', 'die', 'in', 'a', 'road', 'accident', 'in', 'Labania.', 'After', 'the', 'information', 'reach', 'the', 'house', 'of', 'the', 'victim', 'and', 'tie', 'the', 'consolation.', 'May', 'God', 'give', 'peace', 'to', 'the', 'departed', 'souls.\n\nPeace']","[['Manju', 'n'], ['wife', 'n'], ['Nagendra', 'n'], ['Goswami,', 'n'], ['Chintu', 'n'], ['son', 'n'], ['Uddhav', 'n'], ['Goswami', 'n'], ['and', 'n'], ['Rohit', 'n'], ['son', 'n'], ['Nagendra', 'n'], ['Goswami,', 'n'], ['resident', 'n'], ['of', 'n'], ['Saraya', 'n'], ['Khurd,', 'n'], ['died', 'v'], ['in', 'n'], ['a', 'n'], ['road', 'n'], ['accident', 'n'], ['in', 'n'], ['Labania.', 'n'], ['After', 'n'], ['the', 'n'], ['information', 'n'], ['reached', 'v'], ['the', 'n'], ['house', 'n'], ['of', 'n'], ['the', 'n'], ['victims', 'n'], ['and', 'n'], ['tied', 'v'], ['the', 'n'], ['consolation.', 'n'], ['May', 'n'], ['God', 'n'], ['give', 'v'], ['peace', 'n'], ['to', 'n'], ['the', 'n'], ['departed', 'a'], ['souls.\n\nPeace', 'n']]",INC
